persona,topic,engine,format_id,binding_exists,arc_exists,story_count,band_counts,required_bands_missing,min_depth_satisfied,last_story_update,risk,deficit_codes
millennial_women_professionals,financial_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958424.9381614,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,financial_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958386.7254355,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,financial_stress,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,financial_stress,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,financial_stress,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,grief,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959089.9690397,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,grief,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959103.6819198,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,imposter_syndrome,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958489.8758855,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,imposter_syndrome,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958459.4482763,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,overthinking,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958778.0434701,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,overthinking,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958703.9843676,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,overthinking,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958744.1446025,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,self_worth,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959135.033346,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,self_worth,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959120.073947,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,sleep_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958807.0505142,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,sleep_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958861.9434848,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,sleep_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958836.0632265,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,social_anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958931.5449018,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,social_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958887.5332382,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,social_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958910.8581085,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,somatic_healing,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958971.4488168,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
millennial_women_professionals,somatic_healing,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958951.2354405,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
nyc_executives,boundaries,shame,F006,True,True,25,"{""1"": 5, ""2"": 5, ""3"": 5, ""4"": 5, ""5"": 5}",[],True,1771893551.7797039,GREEN,[]
nyc_executives,self_worth,shame,F006,True,True,20,"{""1"": 5, ""2"": 5, ""4"": 3, ""5"": 2, ""3"": 5}",[],True,1771915694.4885545,GREEN,[]
tech_finance_burnout,anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,anxiety,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,anxiety,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,boundaries,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958325.0846035,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,boundaries,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958342.974493,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,boundaries,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958307.4536302,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,burnout,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958173.1789958,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,burnout,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958080.2456264,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,burnout,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958136.2721322,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,compassion_fatigue,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959933.4165707,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,compassion_fatigue,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959954.6500185,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,compassion_fatigue,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959974.1794968,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,courage,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,courage,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,courage,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,depression,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960106.4517415,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,depression,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960013.0711641,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,depression,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960029.3822105,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,financial_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958206.1317196,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,financial_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958252.4963872,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,financial_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958232.925016,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,financial_stress,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,financial_stress,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,financial_stress,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,grief,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960048.4705384,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,grief,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960065.176889,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,imposter_syndrome,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958289.5086892,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,imposter_syndrome,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958271.9148583,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,overthinking,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958894.0626252,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,overthinking,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958814.433074,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,overthinking,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958854.5570517,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,self_worth,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960084.6670868,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,self_worth,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771960101.5818844,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,sleep_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958930.2129984,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,sleep_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958993.3759158,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,sleep_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958964.8833933,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,social_anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959085.4014993,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,social_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959026.5494406,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,social_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959057.1439884,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,somatic_healing,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959140.3600903,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
tech_finance_burnout,somatic_healing,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771959114.4231017,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,anxiety,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,anxiety,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,boundaries,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958339.7446408,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,boundaries,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958370.6278298,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,boundaries,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958308.7297175,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,burnout,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958118.732432,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,burnout,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958044.6519043,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,burnout,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958081.0980816,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,compassion_fatigue,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.939193,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,compassion_fatigue,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.9077408,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,compassion_fatigue,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.922861,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,courage,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,courage,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,courage,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,depression,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.9848258,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,depression,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.992022,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,depression,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.9644625,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,financial_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958156.3989544,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,financial_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958219.837877,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,financial_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958191.8308828,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,financial_stress,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,financial_stress,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,financial_stress,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,grief,grief,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958784.047287,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,grief,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958784.1481197,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,imposter_syndrome,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958279.7679265,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,imposter_syndrome,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958248.9454944,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,overthinking,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.870791,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,overthinking,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8687193,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,overthinking,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8699722,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,self_worth,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958784.2497816,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,self_worth,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958784.2185538,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,sleep_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8719,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,sleep_anxiety,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8734066,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,sleep_anxiety,spiral,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8726668,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,social_anxiety,comparison,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8770432,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,social_anxiety,false_alarm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8744664,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,social_anxiety,shame,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8754063,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,somatic_healing,overwhelm,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.8954256,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
working_parents,somatic_healing,watcher,F006,True,True,0,{},"[1, 2, 3, 4, 5]",False,1771958783.882251,RED,"[""NO_STORY_POOL"", ""BAND_DEFICIT""]"
